SF 김승옥,"P. 64~65  시에스타 / 윤이안나의 엄마, 그러니까 나를 낳아준 모체는 이시스인이었다. 당시만 해도 지구가 멀쩡히 제 기능을 하던 때였고, 대부분의 행성인들은 지구인 모르게 지구 여행을 다녀오곤 했다. 불쌍한 우리 아버지는 지구에 놀러온 이스스인에게 속아 사기 결혼을 당한 것이다. 딱히 아버지를 사랑해서 결혼한 것 같지는 않다. 이시스인답지 않게 호기심이 넘쳤던 엄마는 알려지지 않은 행성을 찾아다니는 여행을 즐겼고, 그 와중에 발견한 지구를 꽤 마음에 들어 했다. 지구인들이 하는 짓이 바보 같긴 하지만 재미있는 점도 있다고 낄낄거릴 때도 있었다. 하지만 기본적으로 자식에 대한 애정은 없었다. 그리하여 열네 살쯤 나이를 먹고 나서는 나도 썩 그럴듯한 방식으로 내 존재의 이유를 설명할 수 있게 되었다.   “엄마는 그냥 궁금했던 거야. 지구인과 아이를 낳으면 그 아이는 지구인이 될까, 나처럼 될까.”엄마는 부정하지 않았고 불행하게도 나는 지구인의 특성을 훨씬 더 많이 갖고 태어났다. 어릴 때는 그래서 어쩌면 내가 엄마의 실패작이 아닐까, 오래 고민해야 했다.  접기"
SF 김승옥,"P. 109~110  준 / SOOJA아이는 예정대로 정시에 나왔다. 간호사가 아주 예쁜 아기라고 말하며 오메가를 준에게 건넸다. 간호사는 준과 오메가를 번갈아 도며 무언가 찾는 눈치였지만 이내 그만두었다. 준은 푹신한 포대기에 싸여 새록새록 잠들어 있는 오메가를 찬찬히 바라보았다. 준은 처음 맞닥뜨린 상황에 어떤 감정을 느껴야할지 잠시 생각했다. 특정한 하나의 감정이라기보다는 수많은 감정이 동시에 전해졌다. 준은 자신의 회로 작용으로 그 느낌이 생긴 것인지 외부에서 전달된 뇌의 패턴에 따라 그렇게 느껴지도록 된 것인지 알 수 없었다. 하지만 분명 준에게는 새로운 감정이 또 하나 새겨졌다. 그건 어쩌면 수백만 년 인류의 유전자 속에 새겨진 기억이었다. 준의 뺨에는 2% 염도의 눈물이 흘렀다. 준의 입술로 흘러든 눈물은 평소보다 좀 더 짜게 느껴졌다. 눈물의 농도가 짙어진 건 기쁨 때문일까, 슬픔 때문일까 아니면 노여움 때문일까, 안타까움 때문일까. 아주 잠시 준은 고민했다.  접기"
SF 김승옥,"P. 116  로그아웃월드 / 박생강파주 국제도시를 둘러싼 괴담들은 결코 사라지지 않았다. 그리고 동구는 그 괴담 중에 하나를 귀요미 뒷좌석에서 사실로 확인했다. 파주 국제도시의 어느 지역에 가면 휴대폰이 먹통이라는 바로 그 소문이었다.  “어, 정말 휴대폰이 안 터진다!”분명 이 귀요미 승차 전에도 인스타그램에 새 글을 올렸다. 하지만 지금은 스마트폰으로 인터넷에 접속은 물론이고 통화도 불가능했다.   “학생들, 학생들은 지금 파주 국제도시의 맨틀 지역에 들어온 거야.”  “맨틀이요? 아저씨, 우리들이 땅 밑으로 들어왔어요?”  “보안유지 구역을 그렇게 부르지. 여기서는 아무것도 유출이 안 돼. 일반적인 견학 코스와는 달라.    평범한 거리 풍경을 휴대폰으로 찍는 것도 금지야.    이게 여러분이 모르던 진짜 파주 국제도시의 민낯이지.“우리는 휴대전화 카메라로 촬영을 해보려 했다. 하지만 아무리 창 밖 풍경을 찍어대도 휴대폰에 저장조차 되지 않았다.   “헛수고야. 여기는 로그아웃월드거든.”  “로그아웃월드요?”우리가 물었다.  “로그인 된 세상에서 떨어져 나온 곳이니까.”  접기"
SF 김승옥,"P. 143~144  원인 불명의 질병으로 인한, 가려움증에 의한 / 이하루K9 구역에서는 종종 오래된 것들이 발견되곤 했다. 이를테면 책 같은 것이나 지우개, 연필, 비디오테이프와 그 테이프를 넣고 볼 수 있는 기계 같은 것. 지금은 사용하지 않는 구시대의 유물들. 윤은 그런 것들을 주워 집으로 돌아가는 일이 잦았다. 수가 좋아하기 때문이다. 수는 그런 것들이 아날로그적인 것이라고 했다. 윤에게는 낯선 단어였다. 인공 생식의 시대로 접어들면서 모든 자치 정부가 금지한 말들 중 하나임이 분명했다. 지금은 사어가 된 말을 수가 어디서 들어 알고 있는지 신기했다. 설명을 요구하는 윤에게 수는 잠시 생각하더니 귀찮은 것이라고 말해주었다. 귀찮은 것이라고 말하는 수의 얼굴은 지는 해를 바라볼 때와 비슷했다. 윤은 아날로그라는 단어의 어감이 무척 듣기 좋아 고개를 끄덕이고 말았다. 아날로그 적인 것들은 대게 상처투성이였다.  접기"
SF 김승옥,"P. 195  아빠는 오늘을 좋아합니다 / 강병융2020년 이후에 태어난 사람들에게 디파이 이전 세상은 존재하지 않았다. 그래서 그들에게 그 이전 세상은 거리를 걷는 일처럼 전혀 중요한 것이 아니었다. 하지만 그 이전에 태어난 사람들은 두 부류로 나뉘기 시작했다. 아빠도 그 중 하나를 선택해야 했다. 아빠는 그 분류를 ‘사람을 만나본 사람’과 ‘그렇지 않은 사람’으로 구분하는 것 같다고 했다. 그렇게 디파이가 만든 새로운 세계에 빠르게 익숙해지는 사람들과 그것에 저항하는 사람들로 나위었다. 하지만 두 부류 모두에게 힘겨운 일이었다. 두 부류 모두에게 필요한 것들이 하나 둘 씩 만들어지기 시작했다. 그 중 하나가 ‘오늘’이었다.내가 선택한 날로 갈 수 있는 프로그램. 그 프로그램은 무균의 방에 설치되었다. 내가 되살리고 싶은 날을 다시 소환하는 프로그램이 ‘오늘’이다. 내가 정한 ‘오늘’을 살게 해주는 가상현실 프로그램. 깨끗하고 안전한 방에서 ‘오늘’을 즐길 수 있는 날이 온 것이다. 비대면의 세상에서 누릴 수 있는 대면의 세상. 진짜 만나지도 않았으면서, 진짜 만났다고 믿게 해주는 동시에, 영원히 진짜 만나는 것은 불가능하다는 사실을 일깨워주는 프로그램이 ‘오늘’이다.  접기"
SF 김승옥,"P. 207  가라아게 금지령 / 김민정  “가, 가, 가라아게 세?”리가 근무하는 편집부 부원들 모두 이마를 찡그리고 헉 하고 뱉었다. 섹시한 국제 리더 3위에 꼽힌 그는 ‘가라아게 세’를 도입한다고 했다.  “설탕세도 아니고 기름 세네.”소마가 말했다.‘가라아게’란 닭튀김을 말하는 일본어다. 비만 인구가 증가하는 나라들 중에는 설탕이 많이 들어간 음식에 특별한 세금을 붙이는 곳도 있다고 하는데, 일본도 결국 칼을 빼들었다. 그것도 닭튀김에 특별세금을 붙이겠다는 것이다. 일본으로 건너온 한국인들 중에는 치킨 가게를 하는 사람들이 많았다. 결국 이 정책은 한 민족에 대한 도전처럼 느껴졌다. 치킨 한 조각에 앞으로 35%의 세금이 붙게 된다. 1년 후인 2026년에는 가라아게 자숙령, 3년 후인 2028년에는 가라아게 금지령까지 내려질지 모른다고 언론들은 앞 다투어 보도했다.   <서민 음식 치킨, 부유층의 전유물로>  <정부의 음모? 운동할 여유 있는 층만 치킨을 먹어라!>  <밀가루 판매량 폭증, 이젠 집에서 만든다!>  <치킨 맛있게 튀기는 법 10가지>하지만 이 소동은 이렇게 끝나지 않았다.  접기"
SF 김승옥,"P. 270  어머니를 이해하기 위하여 / 전혜진어머니는 무진의 여기저기를 돌아보고 구석구석 꼼꼼히 살폈다. 아버지가 장차 살게 될 이곳이 혹시라도 불편하지 않을까, 부족한 점이 있지는 않을까 걱정하는 눈치였다. 괜찮을 거예요. 나는 속삭였다. 사실은 이렇게 공을 들여 만든 세계라 한들, 아버지에게 무슨 소용일까. 제대로 된 의식이 있을지, 그 안에서 좋아하던 책이며 논문이며 실컷 읽으며 지낼 수 있을지, 아무 기약도 없는 상태다. 언어를 인식하고 있는 지도, 그렇게 집착하고 미워하던 우리를 기억하고 있는지도 알 수가 없다. 기억한다 한들, 이 세계에서는 다시 말을 할 수 있다 한들, 왜 사람을 곱게 죽이지 않고 이런 곳에 가두어 놓았느냐고 호통이나 치지 않으면 다행이다. 그런 사람을 위해 만든 감옥을 바라보다가 어머니는 문득 말했다.  “세상에서 제일 먼저 편지를 쓴 사람은 어떤 사람이었을까요?”나는 그 말이 <무진기행>에 나오는 대사였다는 것을 뒤늦게 기억해냈다. 내가 만들어낸 그 가상 세계 속에서, 어머니가 앞으로 이 세계에서 살아가야 할, 아직은 우리 세계에 살아있는 당신의 남편을 향해, 이 세상에서 제일 먼저 쓰여질 편지를 쓰기 시작한 그 순간에.  접기"
SF 김승옥,"P. 294~295  야행 다시 만들기 / 곽재식현주는 아예 자신은 손을 대지 않고 처음부터 끝까지 컴퓨터 인공지능이 혼자서 소설을 영화로 만들어버리면 어떻게 될지 궁금했다. 사실 요즘은 많은 사람들이 공개용 프로그램으로 그런 장난을 치면서 논다. 읽기 귀찮은 소설이 있을 때, 자기가 좋아하는 영화배우의 자료 상품을 구입해서 입력시킨 후에 버튼 하나만 누르면 그 영화배우가 소설 주인공으로 나오는 영화의 영상을 컴퓨터가 최대한 그럴 듯하게 자동으로 만들어주는 소프트웨어가 나와 있다. 나이 든 사람들 중에는 그렇게 해서는 소설 읽는 즐거움을 제대로 누릴 수 없다고 한탄하는 이들도 있다. 하지만 그런 프로그램들 덕분에 훨씬 더 많은 사람들이 제목만 유명하던 옛 고전들의 이야기를 알게 되었다. 그렇게 완전히 컴퓨터 인공지능이 자동으로 영화를 만들어버린 결과를 보면 현주 같은 사람들이 직접 세심하게 조절해가며 만든 영화보다는 어색한 장면이 훨씬 많기는 하다. 그렇지만, 과연 그 차이가 그렇게 큰 것인지에 대해서는 사람마다 의견이 다르다. 인공지능이 최대한 공을 들여 가장 그럴싸하게 꾸민 영상의 차이는 어느 정도일까? 혹시 전자레인지 팝콘과 5성급 식당 일류 요리사가 정성을 다해 최고급 팬 위에서 튀겨낸 팝콘의 차이 정도는 아닐까?  접기"
들어본 이야기,P. 27  한 번만 시범을 보여주어 입력을 가하면 허공에서 균형을 유지하기 위한 최적의 값을 스스로 찾고 정확한 출력을 내놓는 몸. 무한의 몸. 단장은 소여를 돌보는 것만은 누구에게도 맡기지 않고 자신이 직접 태엽을 감았다…… 감았을 것이다. 우리에게는 그 모습을 보여준 적 없다.
들어본 이야기,"P. 78~79  차라리 자신이 딸이었다면, 모든 걸 희생하고 차별받고 살아온 그런 존재였다면 오숙처럼 무섭게 돌변할 기회라도 있었으련만, 그는 한없이 억울했다. 당장이라도 어머니에게 전화를 걸어 어머니만 그런 게 아니라 자신도 어머니를 닮아 도무지 잠을 잘 수가 없다고, 자신이 오숙처럼 되기를 바라느냐고, 앞으로 자기가 희생하고 살면 되겠느냐고 따져 묻고 싶었다.  접기"
들어본 이야기,P. 93~94  너는 지미 첸과 함께 여행자용 지도를 들고 호텔 밖으로 나와. 드디어 넌 맨정신으로 어제 도착한 도시를 봐. 낯선 문자가 그려진 간판을 걸고 있는 신식 건물들과 그 사이를 분주하게 지나가는 표정 없는 동양인들의 행렬. 넌 마치 걸리버가 된 기분이야. 정상성이 뒤집혔어. 너는 여기서 낯선 짐승이야.
들어본 이야기,P. 123  언젠가 했던 결심 같은 것은 몸이라는 기계 어딘가에 입력이 돼서 어떤 식의 작용으로 머릿속에서 울리게 되어 있나 봐 하는 생각이 들었다. 혹은 저 사람을 피해 얼른 뛰어가 너는 말을 해 너는 울면 안 돼 같은 즉각적인 경고를 들을 때도 있었다.
들어본 이야기,P. 179  고양이는 여전히 우리를 바라보고 있다. 우리는 쾌락에 가까운 해방감을 느끼며 우리의 신체에서 영원히 멀어질 것이다.
내일의 연인들,"P. 11  하지만 희망이란 때때로 멀쩡하던 사람까지 절망에 빠뜨리곤 하지 않나? 아니, 오로지 희망만이 인간을 나락으로 떨어뜨릴 수 있다. 게다가 희망은 사람을 좀 질리게 하는 면이 있는데, 우리는 대체로 그런 탐스러워 보이는 어떤 것들 때문에 자주 진이 빠지고 영혼의 바닥을 보게 되고 회한의 수렁에 빠지게 된다._ 「우리들」에서"
내일의 연인들,"P. 35  매해 여름이란, 이런 아름다운 계절이 한 번도 아니고 두 번도 아니라 셀 수 없이 많이 지속될 여름이란 우리가 감당하기에는 너무나 아득하고 눈부신 말이었다._ 「우리들」에서"
내일의 연인들,P. 37  “이제 해방촌이 낯설게만 보여. 그리고 그만큼 현수도 낯설어 보여. 단 며칠 사이에. 이상하지?”“그곳에서 우리가 가장 많이 한 말이 뭔지 알아? 사랑한다는 말이었어.”“아마 다시는 그 말을 할 수 없으리란 걸 알았기 때문이었겠지.”“그렇다면 그 말은 뭘까?”“다시는 할 수 없는 말.”“다시는 말할 수 없는 사랑이란 말은 뭘까?”_ 「우리들」에서  접기
내일의 연인들,"P. 191~192  나는 종종 누군가가 다른 사람과 연인이 되려면 어떤 요소가 필요한지 궁금해하곤 했다. 영선과 남영에게 그렇게 되었어야만 하는 필연적인 이유가 있다고 볼 수 있을까? 두 사람은 그저 우연히 같은 공간에 있었고, 무심결에 건넨 말에 함께 가벼운 외출을 하게 되었고, 그리고 몇 번의 만남, 그보다 많다고 해봐야 십여 차례 정도의 만남을 가진 뒤에는 서로를 사랑하고 있다고 느끼게 되었던 것이다. 남영이 남영이 아니라 다른 사람이었다면, 영선이 영선이 아니라 전혀 다른 사람이었다면 어땠을까, 그래도 결과는 같았을까? 나는 어쩔 수 없이 이런 생각들을 하게 된다._ 「두 사람의 세계」에서  접기"
내일의 연인들,"P. 211  나는 그 이야기를 듣고 나서 내가 이제야 그들의 인생에서 완전히 빠져나왔다는 것을, 이제 그 두 사람의 세계에서 나라는 존재가 사라지고 비로소 그들이 직접 선택한 서로만이 남았다는 사실을 알았다. 그것이 모든 가능성을 지닌 채로 온전한 자유 속에서 선택한 것이 아니라고 해도, 그 결과가 자신을 또다시 전형적인 고난과 불행 속으로 밀어넣는 것이라고 해도, 스스로 상상해낼 수 없는 삶을 선택하지 못한 그녀를 누가 비웃을 수 있단 말인가?_ 「두 사람의 세계」에서  접기"
내일의 연인들,"P. 72  창가에 들려오는 풀벌레 소리가 점점 아득해졌고, 나는 문득 끝나지 않을 시간에 갇혀서 텅 빈 공간을 떠다니고 있는 사람이 된 듯한 기분에 사로잡혔다. 왠지 그 밤은 영영 지나가지 않을 것만 같았는데, 그것은 내게 앞으로 다가오거나 다가오지 않을 무수히 많은 행복한 시간들과 외로운 시간들의 징후처럼 느껴졌다. 나는 비스듬히 누운채 아직 잠들지 않았을 지원의 윤곽을 오래도록 바라보고 있었다. 우리는 어쩌면 그들의 유령들이 아닐까, 생각하면서.  접기"
내일의 연인들,"P. 38  ˝다시는 말할 수 없는 사랑이란 말은 뭘까?˝나는 때로 사랑이라는 건 그 자체로 의미를 품고 있지 않은, 그저 질량이 있고 푹신거리는 단어일 뿐이라고 느끼곤 했다. 나와 연경이 서로에게 사랑한다고 말한 순간을 세어보면 얼마나 될까? 우리는 서로가 그 말을 그 자체로서 받아들이지 못할 때뿐만 아니라 심지어 그 말을 제대로 듣고 있지 않을 때조차 마치 우리 사이의 빈 공간을 메우려는 것처럼 그 말을 쏟아냈다. 구멍이 뚫린  튜브에 계속해서 호흡을 불어넣는 것처럼. 그러나 우리의 말들이 완전히 무의미했다고 할 수 있을까? 우리라는 공간을 채우기 위해서 더이상 아무 뜻도 남지 않은 언어라고 멈추지 않고 채워가는 것 외에 무엇을, 형체를 잃어가는 우리가 우리를 유지하기 위해 그 일 외에 무엇을 할 수 있었을까?  접기 -  aube"
스노볼 (양장),P. 76  '스노볼에 가면 하나씩 알게 될 거예요.'나는 스노볼로 향하는 리무진 안에서 쿠퍼 라팔리의 수수께끼 같은 말을 곱씹어 보았다.해리는 스스로 목숨을 끊기 전에 따뜻한 진통제나 값진 마취제를 사용했을까? 그랬다면 마지막 고통이 조금은 덜하지 않았을까.생각이 생각의 꼬리를 물었다.해리는 왜 스노볼에서 스스로 목숨을 끊었을까?조미류 언니는 왜 스노볼에서 온 사람들을 무서워하는 걸까.그 첫 번째 힌트가 머지않아 내 눈앞에 펼쳐졌다.  접기
스노볼 (양장),P. 7  할머니가 두툼한 퀼트 이불을 무릎에 덮고 거실에서 텔레비전을 보고 있다. -  코코빈
스노볼 (양장),"P. 382  ˝나 역시, 너희를 이용하는 또 다른 어른이 될까 봐 겁이 나.˝스스로를 의심하는 차향의 고백에는 진실된 울림이 있다.˝어른이라는 작자들이 말하는 옳고 그름은 하나도 중요하지 않아. 무엇이든 너희가 자발적으로 선택하는 게 중요해. 왜냐면, 차설조차도 자신이 옳다고 생각하니까. 자신이 너희에게, 세상에서 가장 특별한 액터가 될 수 있는 기회를 부여해 줬다고 믿는 인간이니까.˝  접기 -  오즈의도로시"
스노볼 (양장),"˝모두가 부러워하는 삶을 살아 볼 수 있는 기회를 얻어 놓고 쓸데없는 걱정만 하고 있는 너처럼, 그 애도 자꾸만 불행을 찾아다녔어. ˝ -  홍당무"
스노볼 (양장),이본도 재수탱이 반장처럼 사적인 공간을 원하는 것이다.특권. -  홍당무
스노볼 (양장),"이로써 우리의 탄생 목적이 사라졌다. ... 하지만 두려움 속에서도 그 어느 때보다 마음이 편했다. ... 내일의 나는 사람들이 좋아하는 허상을 흉내 낼 필요도, 나의 존재를 숨길 필요도 없으며 내가 사랑하는 사람들에게 사랑한다고 말할 수 있었다. ... 내가 나로 존재할 수 있다는 사실이 나를 가슴 뛰게 했다. -  홍당무"
스노볼 (양장),"P. 51  바깥세상에 사는 사람들은 텔레비전 속 액터의 희로애락을 지켜보며 삶의 에너지를 얻는다. 따뜻하고 부유한 삶을 누리는 그들을 보며 대리 만족을 느끼기도 하고, 온갖 극적인 상황에 휘말려 고통받는 그들의 드라마로부터 오히려 평온한 안도감을 얻기도 한다. -  42spell"
스노볼 (양장),"P. 26  나는 믿고 있다. 믿어야만 한다. 그 희망마저 없다면, 모두가 똑같이 허름한 집에서 살면서 똑같은 학교를 다니고 똑같은 발전소에서 똑같은 일을 하는 이 관성적인 삶을 하루도 더 버틸 수 없을테니까 -  42spell"
스노볼 (양장),P. 160  파란 하늘의 기운을 받아 자리에서 천천히 일어난다. 가짜인 걸 알아도 그걸 보고 있는 기분은 진짜로 좋다. 진짜보다 더 진짜 같으니까 -  42spell
스노볼 (양장),"P. 223  갑자기 찾아온 빙하기에 우리 인간 사회가 적응한 것처럼, 암세포 역시 진보한 의료기술에도 살아남는 법을 터득했다. -  42spell"
식스센스,P. 57  “맞습니다. 오늘은 제 생일이에요. 무슨 이유에선지 모르겠지만 매번 생일이 되면 어두운 길을 의식 없이 걷다가 이렇게 깨어납니다. 그리고 하룻밤 동안 이 세상에 머물다가 또 깊은 의식 너머로 사라지더라고요.”나는 여자를 바라보며 물었다.“혹시 이런 일이 왜 일어나는지 아나요?”“나도 몰라요. 유령을 보지만 그들에 대해서는 잘 몰라요. 뭐 사람들 속에 살지만 여전히 사람을 모르는 것과 같지 않을까요?” _ <다섯과 여섯 _ 우다영>  접기
식스센스,P. 64  나를 지배하고 나를 창조하는 역할은 오직 나 자신만이 할 수 있는 일이니까. _ <다섯과 여섯 _ 우다영>
식스센스,P. 87  바이러스는 육체만 망가트리는 것이 아니다. 핑계 대기 좋아하는 사람들의 정신을 파먹고 감각을 앗아가기도 했다._ <식스센스 다이닝 바 _정재희>
식스센스,"P. 160  그들은 1999년 여름에 지구에 왔다. 노스트라다무스의 예언에 등장하는 하늘에서 내려온다는 공포의 대마왕은 어쩌면 그들을 지칭하는 것인지도 모른다. 하지만, 그들이 이곳에 온 이유는 지구를 구하기 위해서다. _ <우주 시점 _ 이갑수>"
식스센스,"P. 188  저 멀리 노을이 담긴 수평선이 그녀의 붉은 눈에 들어왔다. 타오르고 있는 노을, 하지만 그 빛은 영원하지 않다. 밀려오는 밤에 의해 산화되어 끝끝내 몸을 죽이겠지. 사라지겠지. _ <노트르담의 변주곡 _ 차소희>"
식스센스,"P. 189  그 누구도 존재하지 않지만 마치 존재하는 것처럼 느껴졌다. 저 의자에서 그대와, 저 책상 앞에서 그대와, 저 피아노 앞에서 그대와, 저 거울 앞에서 그대와 어디에서든 그대와 모든 곳에서 그대와.어디를 가도 그대가 있고 그대가 존재한다.하지만 그대는 더 이상 나의 곁에 존재하지 않는다.나의 존재 이유는 그대인데, 이제 그대는 그대만의 세상으로 떠나버렸다.하면,나의 세상은 어디에 있는가. _ <노트르담의 변주곡 _ 차소희>  접기"
식스센스,P. 200  우울의 밤에서 시작되는 악장은 찾아온 아침에 의해 조금씩 사그라든다. 하지만 어둠의 장막은 쉬이 걷히지 않는다. 힘겹게 나아가는 멜로디에 열기가 더해진다. 애틋하지만 화려한 끈질긴 연주는 절정에 다다라 어둠을 물리친다! _ <노트르담의 변주곡 _ 차소희>
피아노가 울리면,"P. 30  사내가 거울 조각을 제 얼굴 앞으로 들어 보이며 말했다. 연주회를 망친 것에 대한 항의일까? 고작 그런 이유라 하기에는 언행이 지나쳤다. 차라리 흥분해서 욕이라도 해대는 쪽이었다면 이해가 갔을 것이다. “지금부터 당신이 해야 할 일은 이런 게 아니야.” “내 팬인지 모르겠지만 더 간섭하면…….” 말을 끝낼 수 없었다. 미처 말릴 틈도 없이 사내가 제 손목을 거울 조각으로 그었기 때문이다. 붉은 피가 사내의 손목을 뒤덮어갔다. “무슨 짓이야!” “보세요. 이런들 뭐 바뀌는 게 있습니까? 당신이 해야 할 일은 따로 있어.” “말해봐. 내가 해야 할 그 빌어먹을 일이란 게 뭐야!” “앞으로 두 달 안에 여기서 다시 연주해야만 합니다.” 농담이라기에는 사내의 표정이 너무 진지했다. 진지한 표정과 달리 그가 한 말은 터무니없었다. 다른 곳도 아닌 카네기홀에서, 그것도 두 달 안에 재연주를 하라니. 정신 나간 소리였다. 앞으로 두 달이 아니라 이 년 안에 공연 일정을 잡기도 쉽지 않은 일이다. “어렵겠지만…… 나도 최대한 시간을 드리는 겁니다.” “장난도 이 정도면…….” 사내가 불쑥 백동우 앞으로 걸음을 내디뎠다. “좀 빌리죠.” 사내는 쥐고 있던 거울 조각을 버리고 백동우의 가슴 포켓에서 행커치프를 꺼내 상처 난 손목에 감았다. “왜 내 말을 들어야 하느냐고? 간단해요.”  접기"
피아노가 울리면,"P. 356  알고 있었다. 지금의 대인기피증은 트라우마에 의한 정상적인 반응이었다. 완화될 순 있지만 완전히 낫긴 어려울 것이다. 그러니 너무 애써 노력하지 않아도 된다는 것 역시 알았다. 다만 동우 오빠를 떠올릴 때면 내심 마음이 급해지고는 했다. 같은 시간, 비슷한 순간들을 겪어왔다지만 나와는 비교할 수 없이 깊은 심해에 갇혔던 사람이니까. 그는 완전히 삶의 의욕을 상실한 사람 같았다. 그런 우리에게 다시 온 겨울. 이 겨울은 우리에게 어떤 계절이 될까. 작년의 악몽을 떠올리는 순간이 잦아진다는 걸 의미하는 것일까. 아니면 이런 우리에게도 작은 희망 같은 게 생기는 하루가 찾아올까.  접기"
무관심 연습,"P. 40  그럼 감자를 껍질째 삶아 먹든지, 생으로 갈아 먹으면 고생도 하지 않고 좋지 않았겠냐고? 지당하신말씀이다. 하지만 사람에게는 비이성이나 억지라고만은 할 수 없는 성향 혹은 취향이라는 게 있다. 누군가는 반드시 모서리가 둥근 지갑이나 노트를 사야만 만족하고, 누군가는 꼭 문을 등지고 앉아야만 마음이 편하다. 앞머리를 내리지 않으면 불안해서 한 발짝도 걸을 수 없는 사람이 있고, 단추나 지퍼를 모두 잠그면 답답해서 미치는 사람이 있다. 나는 무조건 감자채볶음이 먹고 싶다. 그러니 관심과의 구분이 몹시 애매한 간섭이라면 거두어주시라. (「감자와 나」)  접기"
무관심 연습,"P. 57~58  나는 결코 당신들이 디즈니 만화영화 따위에서 그리는 작고 예쁜 인형이 아니랍니다. 나는 사실 다정하지도 깜찍하지도 않으며, 맑은 이슬에 목을 축이지도 않고 초저녁 달빛에 몸을 씻지도 않습니다. 나는 생물학적 계통상 분명 ‘쥐’에 속한답니다. 그러므로 나는 아직 깃털도 마르지 않은 새끼 새나 이제 곧 부화를 시작하려는 알, 심지어 작은 도마뱀이나 개구리까지 아주 맛있게 먹어치울 수 있답니다. 그렇습니다. 설치류에 속하는 나는 당연히 육식을 합니다. 도토리나 호두만을 굴리는 게 아니라 떨어진 에너지를 보충하기 위해 고기도 뜯고 피도 마십니다. (「나를 안다고 하지 마세요」)  접기"
무관심 연습,"P. 90~91  진이 캔들하우스 대신 쿠키하우스를 택한 건 더 이상 추억을 만들고 싶지 않아서였다. 과자로 만든 집은 진과 나의 입, 그리고 적절한 소화기를 거쳐 항문으로 빠져나간 후 사라졌다. 진은 자신이 떠난 자리에 흔적이 남지 않기를 바랐다. 함께 있음을 축복하며 마시던 맥주를 치워버린 것도 같은 이유에서였다. 죽은 화분을 정리한 건, 진이 떠난 후 내가 울음이라도 터뜨릴까 싶어 배려한 차원에서였을 것이다. 나는 사랑이 끝나가는 징후 중 어느 하나도 제대로 눈치채지 못했다.사랑은……. (「징후」)  접기"
무관심 연습,"P. 99~100  여자는 대중적 인기를 얻지 못한 지루한 영화를 혼자 본다. 위염 때문에 하루 한 잔으로 제한한 커피를 소중히 마신다. 식구들이 모두 잠든 밤, 베란다 유리창에 어른거리는 그림자들의 춤에 넋을 놓는다. 무심코 집을 나서다가 화단에 앉아 있는 꼬리 잘린 고양이를 발견하고는 오래 움직이지 않는다. 여자는 손톱을 손질하고 화장을 곱게 한 날 조금 운다. 그녀는 이런 식으로 매일, 길을 따라 사라진 사과들을 생각한다. 굴러 내려가는 그 속도를 상상하고, 알 수 없는 길의 모호함을 떠올리고, 막다른 곳의 냉담함에 부대낀다. 여자는 흩어진 사과들을 잊지 않기 위해 자신을 결코 온전히 사랑하지 않는다. (「사과」)  접기"
무관심 연습,"P. 117  큰언니는 정갈한 사람이었다. 낡은 집을 역사박물관의 옛집 모형만큼이나 말쑥하게 유지한 것도 언니였고, 오래된 차를 화장품 광고 전문 탤런트 얼굴처럼 윤이 나게 관리한 것도 언니였다. 하지만 몹쓸 병은, 허튼 법이 없던 언니의 손을 제 마음 가는 대로 이리저리 꼬아버렸다. 그 손이 식은 밥을 옷장에, 달걀을 냉동실에 넣게 했고 다림질을 하던 중에 마당을 쓸게 했으며 머리를 감다가 배추를 절이게 했다. 뒤죽박죽된 사건들이 혼비백산한 집의 지붕을 들썩이게 했다. 왜소한 체구의 작은언니는 날아가려는 지붕 끝에 악착같이 매달렸고, 덩치가 큰 편인 나는 재빨리 지붕 위로 올라가 온몸으로 눌렀다. 난감한 노릇이었다. (「세 자매」)  접기"
무관심 연습,"P. 144  유정은 어떤 인간이든, 가령 문법적인 인간을 뜻하는 호모 그라마티쿠스든 윤리적인 인간을 뜻하는 호모 에티쿠스든 혹은 이중적인 인간을 뜻하는 호모 듀플렉스든, 모두 받아들일 수 있었다. 인간이 과연 생각하는 인간이며 심지어 영적인 인간이라는 데에도 고개를 끄덕일 수 있었다. 도무지 수긍할 수 없는 한 가지는, 그 호모 무엇이라는 한 인간이 자신의 어머니라는 사실이었다. (「호모 그 무엇이든」)  접기"
무관심 연습,"P. 171  일요일에 이사장과 홍 여사가 다투었다. 춘자 씨로서는 처음 보는 일이었다.골프는 야외에서 하니까 괜찮잖아.골프장에 우리만 있냐? 캐디도 있고, 아는 사람을 만날 수 도 있고.그럼 계속 집에만 있어야 한다는 거야? 나는 양성도 아니잖아.자가격리 중에 이탈해서 걸리면 주변에 신상 다 털려. 그 창피를 어찌 견딜 건데?아, 공원에라도 나갔다 오면 정말 원이 없겠다.춘자 씨 역시 홍 여사가, 아니 두 사람 모두 공원에라도 다녀오면 좋겠다고 생각했다. 하지만 부부는 볕 좋은 일요일 내내 집에서 나가지 않았다. (「낙차」)  접기"
